J,K,N,p,seed,avg_runtime,prop_identifiable,branch_-1,branch_0,branch_1,branch_2,branch_3,branch_4,branch_5,branch_6
12,7,10,0.2,42,14.494162409380078,0.1,3,3,0,3,0,0,0,1
12,7,10,0.2,65,0.015405206102877855,0.1,2,1,0,6,0,0,0,1
12,7,10,0.2,64,0.00022415835410356523,0.0,4,3,0,3,0,0,0,0
12,7,10,0.2,68,0.09947411604225635,0.1,3,2,0,4,0,0,0,1
12,7,10,0.2,71,0.00030407942831516265,0.0,3,1,0,6,0,0,0,0
12,7,10,0.2,69,0.0002636004239320755,0.0,3,1,0,6,0,0,0,0
12,7,10,0.2,72,0.0002955206669867039,0.0,2,2,0,6,0,0,0,0
12,7,10,0.2,73,0.02241156538948417,0.1,3,1,0,5,0,0,0,1
12,7,10,0.2,20,35.139312635548414,0.1,4,0,0,5,0,0,0,1
12,7,10,0.2,75,0.00026022344827651976,0.0,4,2,0,4,0,0,0,0
12,7,10,0.2,76,0.00025733401998877524,0.0,4,1,0,5,0,0,0,0
12,7,10,0.2,77,0.00020662830211222173,0.0,4,4,0,2,0,0,0,0
12,7,10,0.2,78,0.000264482107013464,0.0,2,2,0,6,0,0,0,0
12,7,10,0.2,74,0.020253715850412846,0.1,2,1,0,6,0,0,0,1
12,7,10,0.2,66,6.539918614085764,0.3,3,0,0,4,0,0,0,3
12,7,10,0.2,82,0.00025036991573870184,0.0,5,1,0,4,0,0,0,0
12,7,10,0.2,81,0.00021158140152692794,0.0,5,3,0,2,0,0,0,0
12,7,10,0.2,83,0.0002573028206825256,0.0,4,0,0,6,0,0,0,0
12,7,10,0.2,79,0.7033984093926847,0.1,5,3,0,1,0,0,0,1
12,7,10,0.2,84,0.0003683960996568203,0.1,3,3,0,3,0,1,0,0
12,7,10,0.2,87,0.00029518371447920797,0.0,3,0,0,7,0,0,0,0
12,7,10,0.2,88,0.0003161393105983734,0.0,4,2,0,4,0,0,0,0
12,7,10,0.2,86,0.017351174261420965,0.1,2,1,0,6,0,0,0,1
12,7,10,0.2,93,0.000209135003387928,0.0,5,2,0,3,0,0,0,0
12,7,10,0.2,92,0.00025845495983958246,0.0,4,0,0,6,0,0,0,0
12,7,10,0.2,94,0.0002440406009554863,0.0,2,4,0,4,0,0,0,0
12,7,10,0.2,90,0.18824092987924815,0.1,2,1,0,6,0,0,0,1
12,7,10,0.2,67,18.070179623179136,0.1,4,1,0,4,0,0,0,1
12,7,10,0.2,95,0.012219701521098613,0.1,3,3,0,3,0,0,0,1
12,7,10,0.2,96,0.00025341268628835677,0.0,4,2,0,4,0,0,0,0
12,7,10,0.2,98,0.00023553939536213875,0.0,4,1,0,5,0,0,0,0
12,7,10,0.2,99,0.0003170735202729702,0.0,3,0,0,7,0,0,0,0
12,7,10,0.2,2,69.72553973654286,0.2,3,1,0,4,0,0,0,2
12,7,10,0.2,30,59.96194530909925,0.2,1,1,0,6,0,1,0,1
12,7,10,0.2,57,78.00627510885242,0.0,6,1,0,2,0,0,1,0
12,7,10,0.2,24,147.0855955839157,0.2,4,0,0,4,0,0,0,2
12,7,10,0.2,85,180.454054706078,0.1,1,4,0,3,0,0,1,1
12,7,10,0.2,97,200.13750883368775,0.1,1,0,0,8,0,0,0,1
12,7,10,0.2,5,462.21019605370236,0.1,4,1,0,3,0,0,1,1
12,7,10,0.2,7,1183.9745358276182,0.3,1,1,0,5,0,0,0,3
12,7,10,0.2,16,1383.8167601512746,0.1,4,1,0,4,0,0,0,1
