J,K,N,p,seed,avg_runtime,prop_identifiable,branch_-1,branch_0,branch_1,branch_2,branch_3,branch_4,branch_5,branch_6
15,7,10,0.1,47,0.06258800150826574,0.1,7,0,0,2,0,0,0,1
15,7,10,0.1,49,0.00016379328444600106,0.0,9,0,0,1,0,0,0,0
15,7,10,0.1,51,0.00013828957453370093,0.0,9,0,0,1,0,0,0,0
15,7,10,0.1,52,0.00016974075697362423,0.0,7,2,0,1,0,0,0,0
15,7,10,0.1,50,0.00014463728293776513,0.0,9,0,0,1,0,0,0,0
15,7,10,0.1,53,0.00012422846630215644,0.0,9,1,0,0,0,0,0,0
15,7,10,0.1,54,0.00014567393809556962,0.0,9,1,0,0,0,0,0,0
15,7,10,0.1,57,0.0001359492540359497,0.0,9,1,0,0,0,0,0,0
15,7,10,0.1,55,0.00016076527535915374,0.0,6,3,0,1,0,0,0,0
15,7,10,0.1,56,0.00015697795897722243,0.0,8,0,0,2,0,0,0,0
15,7,10,0.1,58,0.00017643170431256295,0.0,8,0,0,2,0,0,0,0
15,7,10,0.1,60,0.0001508713699877262,0.0,8,1,0,1,0,0,0,0
15,7,10,0.1,62,0.0001676039770245552,0.0,8,0,0,2,0,0,0,0
15,7,10,0.1,59,0.016037240996956824,0.1,7,1,0,1,0,0,0,1
15,7,10,0.1,63,0.00012533776462078094,0.0,9,1,0,0,0,0,0,0
15,7,10,0.1,61,0.00015945201739668845,0.0,8,1,0,1,0,0,0,0
15,7,10,0.1,67,9.708879515528679e-05,0.0,10,0,0,0,0,0,0,0
15,7,10,0.1,64,0.00014478685334324838,0.0,9,0,0,1,0,0,0,0
15,7,10,0.1,66,0.00014163125306367874,0.0,9,0,0,1,0,0,0,0
15,7,10,0.1,65,0.00011286241933703423,0.0,9,1,0,0,0,0,0,0
15,7,10,0.1,68,0.00013964781537652017,0.0,9,0,0,1,0,0,0,0
15,7,10,0.1,70,0.00015531936660408973,0.0,9,0,0,1,0,0,0,0
15,7,10,0.1,71,0.00012655304744839667,0.0,10,0,0,0,0,0,0,0
15,7,10,0.1,72,0.0001791371963918209,0.0,7,1,0,2,0,0,0,0
15,7,10,0.1,73,0.014310445077717305,0.1,6,0,0,3,0,0,0,1
15,7,10,0.1,69,0.00017495695501565934,0.0,8,0,0,2,0,0,0,0
15,7,10,0.1,78,0.00015181489288806915,0.0,9,1,0,0,0,0,0,0
15,7,10,0.1,76,0.0001385468989610672,0.0,8,1,0,1,0,0,0,0
15,7,10,0.1,77,0.0001748847309499979,0.0,8,0,0,2,0,0,0,0
15,7,10,0.1,74,0.00013555213809013367,0.0,9,1,0,0,0,0,0,0
15,7,10,0.1,75,0.018160046264529228,0.1,8,0,0,1,0,0,0,1
15,7,10,0.1,81,0.00012529580853879452,0.0,9,1,0,0,0,0,0,0
15,7,10,0.1,79,0.0001592276617884636,0.0,8,0,0,2,0,0,0,0
15,7,10,0.1,82,0.0001402758527547121,0.0,9,0,0,1,0,0,0,0
15,7,10,0.1,83,0.0001322440803050995,0.0,9,1,0,0,0,0,0,0
15,7,10,0.1,80,0.023875873256474733,0.1,7,0,0,2,0,0,0,1
15,7,10,0.1,84,0.00014193179085850716,0.0,9,0,0,1,0,0,0,0
15,7,10,0.1,86,0.00021367385052144526,0.0,7,1,0,2,0,0,0,0
15,7,10,0.1,88,0.00012732911854982377,0.0,8,1,0,1,0,0,0,0
15,7,10,0.1,85,0.00020270333625376223,0.0,6,1,0,3,0,0,0,0
15,7,10,0.1,87,0.0001572682522237301,0.0,9,0,0,1,0,0,0,0
15,7,10,0.1,91,0.00015452168881893157,0.0,9,0,0,1,0,0,0,0
15,7,10,0.1,89,0.00018611159175634383,0.0,7,0,0,3,0,0,0,0
15,7,10,0.1,90,0.015659791231155396,0.1,7,1,0,1,0,0,0,1
15,7,10,0.1,94,0.00016763117164373398,0.0,8,0,0,2,0,0,0,0
15,7,10,0.1,93,0.00014811037108302115,0.0,9,0,0,1,0,0,0,0
15,7,10,0.1,92,0.00013668090105056763,0.0,8,1,0,1,0,0,0,0
15,7,10,0.1,95,0.00013259155675768853,0.0,9,1,0,0,0,0,0,0
15,7,10,0.1,97,0.00018465658649802208,0.0,8,0,0,2,0,0,0,0
15,7,10,0.1,96,0.0001644308678805828,0.0,9,0,0,1,0,0,0,0
15,7,10,0.1,98,0.00012603243812918662,0.0,9,1,0,0,0,0,0,0
