J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time,source_file,solver,resolved_before_SAT,SAT_identifiable,SAT_nonidentifiable,direct_identity_branch,two_col_branch,three_col_branch
25,5,10,0.9,80,9,8.347188122570515e-05,5.5004144087433815e-05,0.0001078508794307,6.42088707536459e-05,0.0,0.0,6,0.0003903510514646,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,11,0.0003105357754975,0.0005154819227755,solver1_J25_K5_p0.9_seed80_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,81,0,0.0001064098905771,9.961402975022791e-05,0.0001170109026134,0.0,0.0,0.0,6,0.000414673006162,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,10,0.0003230348229408,0.0005749228876084,solver1_J25_K5_p0.9_seed81_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,81,1,8.064997382462025e-05,6.093713454902172e-05,0.0001041849609464,5.435803905129433e-05,0.0,0.0,6,0.0003821889404207,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,9,0.0003001301083713,0.000581338070333,solver1_J25_K5_p0.9_seed81_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,81,2,9.629200212657452e-05,5.679321475327015e-05,0.000113314948976,8.032796904444695e-05,0.0,0.0,6,0.0004310850054025,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,9,0.0003467281349003,0.0005431629251688,solver1_J25_K5_p0.9_seed81_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,81,3,6.113294512033463e-05,0.0,0.0,0.0,0.0,0.0,4,0.0001503599341958,0,-1,basis_J_less_than_K,0,0,1,0,1,1,0,1,6,6.113294512033463e-05,0.0003413488157093,solver1_J25_K5_p0.9_seed81_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,81,4,0.0001064010430127,5.5304961279034615e-05,0.0001228018663823,8.010817691683769e-05,0.0,0.0,7,0.0004444329533725,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,10,0.0003646160475909,0.000545963877812,solver1_J25_K5_p0.9_seed81_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,81,5,6.88750296831131e-05,5.5345939472317696e-05,0.0001146260183304,0.0,0.0,0.0,5,0.0003169041592627,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,8,0.0002388469874858,0.0005139510612934,solver1_J25_K5_p0.9_seed81_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,81,6,0.0001478961203247,4.912703298032284e-05,0.0,0.0,0.0,0.0,5,0.0002951379865407,0,1,all_one_column,0,0,1,0,1,1,0,1,8,0.000197023153305,0.0003526930231601,solver1_J25_K5_p0.9_seed81_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,81,7,8.642091415822506e-05,5.533895455300808e-05,0.0001146080903708,4.34389803558588e-05,0.0,0.0,6,0.0003806150052696,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,8,0.0002998069394379,0.0005348951090127,solver1_J25_K5_p0.9_seed81_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,81,8,6.857793778181076e-05,6.543798372149467e-05,6.996607407927513e-05,0.0,0.0,0.0,5,0.0002841709647327,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,7,0.0002039819955825,0.0003724710550159,solver1_J25_K5_p0.9_seed81_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,81,9,8.647004142403603e-05,5.63750509172678e-05,0.0001121358945965,5.709612742066384e-05,0.0,0.0,6,0.0003891300875693,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,8,0.0003120771143585,0.0005443410482257,solver1_J25_K5_p0.9_seed81_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,82,0,8.925190195441246e-05,0.0001018799375742,0.0001271381042897,0.0001288510393351,0.0,0.0,7,0.0005318550392985,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,9,0.0004471209831535,0.0006238589994609,solver1_J25_K5_p0.9_seed82_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,82,1,8.286605589091778e-05,6.882683373987675e-05,0.0001131051685661,9.266100823879242e-05,0.0,0.0,6,0.0004383828490972,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,11,0.0003574590664356,0.0005642869509756,solver1_J25_K5_p0.9_seed82_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,82,2,6.34361058473587e-05,4.847417585551739e-05,0.0,0.0,0.0,0.0,5,0.0001891490537673,0,1,all_one_column,0,0,1,0,1,1,0,1,7,0.0001119102817028,0.0003010081127285,solver1_J25_K5_p0.9_seed82_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,82,3,6.868597120046616e-05,5.496200174093247e-05,0.0001008361577987,4.03521116822958e-05,0.0,0.0,5,0.0003462359309196,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,7,0.0002648362424224,0.0005117228720337,solver1_J25_K5_p0.9_seed82_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,82,4,8.099083788692951e-05,5.571707151830197e-05,0.0001173929776996,5.430588498711586e-05,0.0,0.0,7,0.0003857631236314,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,9,0.0003084067720919,0.0005163350142538,solver1_J25_K5_p0.9_seed82_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,82,5,7.086805999279022e-05,3.928598016500473e-05,0.0,0.0,0.0,0.0,5,0.0001950201112776,0,1,all_one_column,0,0,1,0,1,1,0,1,8,0.0001101540401577,0.0003201249055564,solver1_J25_K5_p0.9_seed82_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,82,6,6.296718493103981e-05,3.862101584672928e-05,0.0,0.0,0.0,0.0,5,0.000181364826858,0,1,all_one_column,0,0,1,0,1,1,0,1,7,0.0001015882007777,0.0003139390610158,solver1_J25_K5_p0.9_seed82_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,82,7,0.0001313101965934,7.711094804108143e-05,0.0001103130634874,7.864600047469139e-05,0.0,0.0,6,0.0004755870904773,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,9,0.0003973802085965,0.0005139780696481,solver1_J25_K5_p0.9_seed82_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,82,8,9.792600758373736e-05,5.584117025136948e-05,0.0001193608622997,0.0001225869636982,6.5244035795331e-05,0.0024317489005625,7,0.0030062720179557,0,5,SAT_found_counterexample,1,0,1,0,1,0,0,0,12,0.0004609590396285,0.0005576449912041,solver1_J25_K5_p0.9_seed82_diag.csv,1,0,0,1,0,0,0
25,5,10,0.9,82,9,5.867378786206245e-05,6.113387644290924e-05,0.00010028318502,4.000100307166576e-05,0.0,0.0,5,0.0003310921601951,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,7,0.0002600918523967,0.0005063989665359,solver1_J25_K5_p0.9_seed82_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,83,0,8.155405521392822e-05,8.67659691721201e-05,4.9378955736756325e-05,0.0,0.0,0.0,5,0.000316949095577,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,8,0.0002176989801228,0.0004100119695067,solver1_J25_K5_p0.9_seed83_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,83,1,7.236003875732422e-05,5.82430511713028e-05,0.0001017209142446,4.209810867905617e-05,0.0,0.0,6,0.0003600388299673,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,8,0.0002744221128523,0.0005454341880977,solver1_J25_K5_p0.9_seed83_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,83,2,6.76959753036499e-05,5.609518848359585e-05,3.8458965718746185e-05,0.0,0.0,0.0,5,0.0002377801574766,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,7,0.0001622501295059,0.0002854799386113,solver1_J25_K5_p0.9_seed83_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,83,3,6.52228482067585e-05,3.930809907615185e-05,0.0,0.0,0.0,0.0,5,0.0001795510761439,0,1,all_one_column,0,0,1,0,1,1,0,1,8,0.0001045309472829,0.0003066880162805,solver1_J25_K5_p0.9_seed83_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,83,4,7.035303860902786e-05,3.92240472137928e-05,0.0,0.0,0.0,0.0,5,0.0001867020037025,0,1,all_one_column,0,0,1,0,1,1,0,1,8,0.0001095770858228,0.0003097499720752,solver1_J25_K5_p0.9_seed83_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,83,5,5.4867006838321686e-05,0.0,0.0,0.0,0.0,0.0,4,0.0001363090705126,0,-1,basis_J_less_than_K,0,0,1,0,1,1,0,1,6,5.4867006838321686e-05,0.0002468728926032,solver1_J25_K5_p0.9_seed83_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,83,6,7.06168357282877e-05,5.55629376322031e-05,0.0001120900269597,0.0,0.0,0.0,6,0.0003306190483272,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,8,0.0002382698003202,0.000460305949673,solver1_J25_K5_p0.9_seed83_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,83,7,7.486413232982159e-05,5.588703788816929e-05,0.0001107810530811,5.536898970603943e-05,0.0,0.0,6,0.0003675029147416,0,3,three_column_check_failed,0,0,1,1,0,0,0,0,8,0.0002969012130051,0.0005223110783845,solver1_J25_K5_p0.9_seed83_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,83,8,0.0001282431185245,3.237184137105942e-05,0.0,0.0,0.0,0.0,5,0.0002396500203758,0,1,all_one_column,0,0,1,0,1,1,0,1,8,0.0001606149598956,0.0002918159589171,solver1_J25_K5_p0.9_seed83_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,83,9,8.513103239238262e-05,6.34568277746439e-05,0.0001218209508806,5.577900446951389e-05,0.0,0.0,7,0.0003971089608967,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,10,0.0003261878155171,0.0005147140473127,solver1_J25_K5_p0.9_seed83_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,84,0,9.209802374243736e-05,9.263097308576108e-05,6.090686656534672e-05,0.0,0.0,0.0,6,0.0003310481552034,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,8,0.0002456358633935,0.0004312500823289,solver1_J25_K5_p0.9_seed84_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,84,1,7.459893822669983e-05,6.158603355288506e-05,9.379093535244464e-05,4.348205402493477e-05,0.0,0.0,5,0.0003589279949665,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,7,0.0002734579611569,0.0005736630409955,solver1_J25_K5_p0.9_seed84_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,84,2,6.31529837846756e-05,0.0,0.0,0.0,0.0,0.0,4,0.000150189967826,0,-1,basis_J_less_than_K,0,0,1,0,1,1,0,1,6,6.31529837846756e-05,0.0003219069913029,solver1_J25_K5_p0.9_seed84_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,84,3,7.687695324420929e-05,5.938182584941387e-05,0.0001117859501391,4.237494431436062e-05,0.0,0.0,6,0.0003640330396592,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,8,0.0002904196735471,0.0005435720086097,solver1_J25_K5_p0.9_seed84_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,84,4,7.374701090157032e-05,5.853711627423763e-05,7.660500705242157e-05,0.0,0.0,0.0,5,0.0002904799766838,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,7,0.0002088891342282,0.0004013939760625,solver1_J25_K5_p0.9_seed84_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,84,5,6.522308103740215e-05,5.778716877102852e-05,0.0001118211075663,0.0,0.0,0.0,5,0.0003056279383599,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,7,0.0002348313573747,0.0005004659760743,solver1_J25_K5_p0.9_seed84_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,84,6,8.115498349070549e-05,5.84661029279232e-05,0.0001117431093007,7.845601066946983e-05,0.0,0.0,6,0.0004036671016365,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,9,0.0003298202063888,0.000538483960554,solver1_J25_K5_p0.9_seed84_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,84,7,0.000147539190948,6.13238662481308e-05,0.0001131251920014,6.9452915340662e-05,0.0,0.0,6,0.0004708899650722,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,10,0.0003914411645382,0.000548553885892,solver1_J25_K5_p0.9_seed84_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,84,8,7.265899330377579e-05,5.910801701247692e-05,8.516502566635609e-05,0.0,0.0,0.0,5,0.0002938339021056,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,7,0.0002169320359826,0.0003980740439146,solver1_J25_K5_p0.9_seed84_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,84,9,6.578606553375721e-05,3.264099359512329e-05,0.0,0.0,0.0,0.0,5,0.0001728050410747,0,1,all_one_column,0,0,1,0,1,1,0,1,7,9.84270591288805e-05,0.0002888580784201,solver1_J25_K5_p0.9_seed84_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,85,0,7.136794738471508e-05,9.228591807186604e-05,5.394592881202698e-05,0.0,0.0,0.0,5,0.0002989759668707,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,7,0.0002175997942686,0.0003843721933662,solver1_J25_K5_p0.9_seed85_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,85,1,4.74641565233469e-05,0.0,0.0,0.0,0.0,0.0,3,0.0001283921301364,0,-1,basis_J_less_than_K,0,0,1,0,1,1,0,1,5,4.74641565233469e-05,0.0002933349460363,solver1_J25_K5_p0.9_seed85_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,85,2,7.971911691129208e-05,5.731708370149136e-05,5.84989320486784e-05,0.0,0.0,0.0,5,0.0002745781093835,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,8,0.0001955351326614,0.000340165104717,solver1_J25_K5_p0.9_seed85_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,85,3,8.14718659967184e-05,5.528004840016365e-05,0.0001050219871103,5.440297536551952e-05,0.0,0.0,6,0.0003731921315193,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,11,0.0002961768768727,0.0005159080028533,solver1_J25_K5_p0.9_seed85_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,85,4,0.0001069670543074,5.647307261824608e-05,0.0001233599614351,8.283904753625393e-05,0.0,0.0,8,0.000445676036179,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,12,0.0003696391358971,0.0005173331592231,solver1_J25_K5_p0.9_seed85_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,85,5,8.297711610794067e-05,5.591311492025852e-05,0.000104954931885,4.0017999708652496e-05,0.0,0.0,6,0.000358086079359,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,10,0.0002838631626218,0.0005149599164724,solver1_J25_K5_p0.9_seed85_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,85,6,0.000125473132357,4.823412746191025e-05,0.0,0.0,0.0,0.0,6,0.0002501909621059,0,1,all_one_column,0,0,1,0,1,1,0,1,10,0.0001737072598189,0.0003478007856756,solver1_J25_K5_p0.9_seed85_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,85,7,7.743295282125473e-05,5.519087426364422e-05,0.0001114888582378,3.95521055907011e-05,0.0,0.0,6,0.0003519807942211,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,8,0.0002836647909134,0.0005032380577176,solver1_J25_K5_p0.9_seed85_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,85,8,6.315112113952637e-05,5.555781535804272e-05,0.0,0.0,0.0,0.0,5,0.000194425927475,0,1,all_one_column,0,0,1,0,1,1,0,1,7,0.0001187089364975,0.0003518948797136,solver1_J25_K5_p0.9_seed85_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,85,9,6.88780564814806e-05,5.560601130127907e-05,9.5797935500741e-05,3.9184000343084335e-05,0.0,0.0,5,0.0003348840400576,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,7,0.0002594660036265,0.0005003579426556,solver1_J25_K5_p0.9_seed85_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,86,0,7.305201143026352e-05,9.22649633139372e-05,0.0001039248891174,6.107497029006481e-05,0.0,0.0,5,0.0004130820743739,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,7,0.0003303168341517,0.0006089289672672,solver1_J25_K5_p0.9_seed86_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,86,1,7.080193608999252e-05,5.304883234202862e-05,0.0001159880775958,4.987395368516445e-05,0.0,0.0,6,0.0003601580392569,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,8,0.000289712799713,0.000534402905032,solver1_J25_K5_p0.9_seed86_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,86,2,7.319403812289238e-05,4.802295006811619e-05,9.128102101385592e-05,5.518901161849499e-05,0.0,0.0,6,0.0003321019466966,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,11,0.0002676870208233,0.0004889389965683,solver1_J25_K5_p0.9_seed86_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,86,3,8.288118988275528e-05,4.71209641546011e-05,9.83760692179203e-05,6.510294042527676e-05,0.0,0.0,7,0.0003551039844751,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,9,0.0002934811636805,0.0005019360687583,solver1_J25_K5_p0.9_seed86_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,86,4,6.05869572609663e-05,0.0,0.0,0.0,0.0,0.0,4,0.0001330459490418,0,-1,basis_J_less_than_K,0,0,1,0,1,1,0,1,6,6.05869572609663e-05,0.0002422789111733,solver1_J25_K5_p0.9_seed86_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,86,5,6.229919381439686e-05,0.0,0.0,0.0,0.0,0.0,4,0.000131465960294,0,-1,basis_J_less_than_K,0,0,1,0,1,1,0,1,6,6.229919381439686e-05,0.0002385138068348,solver1_J25_K5_p0.9_seed86_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,86,6,7.498799823224545e-05,3.954209387302399e-05,0.0,0.0,0.0,0.0,5,0.000185471959412,0,1,all_one_column,0,0,1,0,1,1,0,1,8,0.0001145300921052,0.0003308169543743,solver1_J25_K5_p0.9_seed86_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,86,7,0.0001289891079068,4.773889668285847e-05,0.0001067700795829,3.5245902836322784e-05,0.0,0.0,7,0.0003803151194006,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,9,0.0003187439870089,0.0004987909924238,solver1_J25_K5_p0.9_seed86_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,86,8,8.946005254983902e-05,6.829015910625458e-05,0.000111968955025,9.518698789179324e-05,0.0,0.0,7,0.0004388459492474,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,11,0.0003649061545729,0.0005151638761162,solver1_J25_K5_p0.9_seed86_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,86,9,8.375500328838825e-05,4.692608490586281e-05,5.69468829780817e-05,0.0,0.0,0.0,5,0.0002732288558036,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,9,0.0001876279711723,0.0003553919959813,solver1_J25_K5_p0.9_seed86_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,87,0,9.038718417286872e-05,0.0001042149960994,0.000103916041553,0.0,0.0,0.0,5,0.0003835880197584,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,9,0.0002985182218253,0.0005520798731595,solver1_J25_K5_p0.9_seed87_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,87,1,6.278115324676037e-05,0.0,0.0,0.0,0.0,0.0,3,0.0001565280836075,0,-1,basis_J_less_than_K,0,0,1,0,1,1,0,1,5,6.278115324676037e-05,0.0003274041227996,solver1_J25_K5_p0.9_seed87_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,87,2,7.415912114083767e-05,5.516293458640576e-05,0.0,0.0,0.0,0.0,5,0.0002110090572386,0,1,all_one_column,0,0,1,0,1,1,0,1,8,0.0001293220557272,0.0003491819370537,solver1_J25_K5_p0.9_seed87_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,87,3,7.940921932458878e-05,7.196306250989437e-05,4.7798966988921165e-05,0.0,0.0,0.0,6,0.0002721289638429,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,8,0.0001991712488234,0.0003228459972888,solver1_J25_K5_p0.9_seed87_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,87,4,7.312418892979622e-05,6.571877747774124e-05,6.702006794512272e-05,0.0,0.0,0.0,5,0.00028170295991,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,7,0.0002058630343526,0.0002925649750977,solver1_J25_K5_p0.9_seed87_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,87,5,7.548392750322819e-05,6.936280988156796e-05,8.733384311199188e-05,0.0,0.0,0.0,6,0.0003109411336481,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,8,0.0002321805804967,0.0003973189741373,solver1_J25_K5_p0.9_seed87_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,87,6,8.291401900351048e-05,6.534415297210217e-05,4.325597546994686e-05,0.0,0.0,0.0,5,0.0002673459239304,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,8,0.0001915141474455,0.0003026688937097,solver1_J25_K5_p0.9_seed87_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,87,7,8.020992390811443e-05,6.53611496090889e-05,0.0001218339893966,0.0,0.0,0.0,6,0.0003413369413465,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,9,0.0002674050629138,0.000491727143526,solver1_J25_K5_p0.9_seed87_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,87,8,0.000144176883623,7.03760888427496e-05,0.0001250901259481,6.048893555998802e-05,0.0,0.0,6,0.0004750161897391,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,9,0.0004001320339739,0.0005200339946895,solver1_J25_K5_p0.9_seed87_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,87,9,7.726484909653664e-05,6.982195191085339e-05,0.0001117249485105,4.282011650502682e-05,0.0,0.0,6,0.0003755469806492,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,9,0.0003016318660229,0.0005350529681891,solver1_J25_K5_p0.9_seed87_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,88,0,9.702204260975122e-05,9.411701466888188e-05,0.0001339339651167,0.0,0.0,0.0,6,0.0004118679789826,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,11,0.0003250730223953,0.0006000329740345,solver1_J25_K5_p0.9_seed88_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,88,1,8.872698526829481e-05,5.706294905394316e-05,0.0001030230196192,9.34799900278449e-05,0.0,0.0,6,0.0004189809551462,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,10,0.0003422929439693,0.0005410549929365,solver1_J25_K5_p0.9_seed88_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,88,2,8.441798854619265e-05,5.741498898714781e-05,0.0001118009677156,0.0001237229444086,7.54679786041379e-05,0.002031740033999,6,0.0025785979814827,0,5,SAT_found_counterexample,1,0,1,0,1,0,0,0,11,0.0004528248682618,0.0005549259949475,solver1_J25_K5_p0.9_seed88_diag.csv,1,0,0,1,0,0,0
25,5,10,0.9,88,3,8.181401062756777e-05,5.804700776934624e-05,0.0001135950442403,4.161603283137083e-05,0.0,0.0,6,0.0003725120332092,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,9,0.0002950720954686,0.0005425360286608,solver1_J25_K5_p0.9_seed88_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,88,4,6.997096352279186e-05,5.6762946769595146e-05,9.64730279520154e-05,0.0,0.0,0.0,5,0.0003008679486811,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,7,0.0002232069382444,0.000455908011645,solver1_J25_K5_p0.9_seed88_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,88,5,7.639999967068434e-05,5.603104364126921e-05,9.243295062333344e-05,0.0,0.0,0.0,6,0.0003000330179929,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,8,0.0002248639939352,0.0004286629846319,solver1_J25_K5_p0.9_seed88_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,88,6,6.721809040755033e-05,5.459203384816647e-05,9.081501048058271e-05,0.0,0.0,0.0,5,0.0002869160380214,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,7,0.0002126251347362,0.0004153989721089,solver1_J25_K5_p0.9_seed88_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,88,7,7.308402564376593e-05,5.537201650440693e-05,0.0,0.0,0.0,0.0,6,0.0002051810733973,0,1,all_one_column,0,0,1,0,1,1,0,1,8,0.0001284560421481,0.0003703619586303,solver1_J25_K5_p0.9_seed88_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,88,8,6.612797733396292e-05,5.557597614824772e-05,7.757602725178003e-05,0.0,0.0,0.0,5,0.0002722669159993,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,7,0.0001992799807339,0.0004049169365316,solver1_J25_K5_p0.9_seed88_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,88,9,7.481896318495274e-05,5.452393088489771e-05,0.0001364930067211,0.0,0.0,0.0,6,0.0003319759853184,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,8,0.0002658359007909,0.0005254589486867,solver1_J25_K5_p0.9_seed88_diag.csv,1,1,0,0,0,1,0
25,5,10,0.9,89,0,9.64838545769453e-05,9.574810974299908e-05,0.0001215899828821,8.47510527819395e-05,0.0,0.0,7,0.0004779559094458,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,10,0.000398572999984,0.000604887958616,solver1_J25_K5_p0.9_seed89_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,89,1,8.205883204936981e-05,5.2040908485651016e-05,0.0001023209188133,7.042591460049152e-05,0.0,0.0,7,0.0003779500257223,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,10,0.0003068465739488,0.0005252039991319,solver1_J25_K5_p0.9_seed89_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,89,2,7.84299336373806e-05,5.409098230302334e-05,0.0001135030761361,6.393808871507645e-05,0.0,0.0,7,0.000381126999855,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,9,0.0003099620807915,0.000511601101607,solver1_J25_K5_p0.9_seed89_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,89,3,7.593096233904362e-05,5.3590163588523865e-05,9.63900238275528e-05,8.007697761058807e-05,0.0,0.0,5,0.0003804431762546,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,11,0.0003059881273657,0.000500587048009,solver1_J25_K5_p0.9_seed89_diag.csv,1,1,0,0,0,0,1
25,5,10,0.9,89,4,6.123585626482964e-05,2.96151265501976e-05,0.0,0.0,0.0,0.0,5,0.000165598001331,0,1,all_one_column,0,0,1,0,1,1,0,1,7,9.085098281502724e-05,0.0002769399434328,solver1_J25_K5_p0.9_seed89_diag.csv,1,1,0,0,0,0,0
25,5,10,0.9,89,5,0.0001254340168088,5.414988845586777e-05,0.0001085891854017,0.0,0.0,0.0,6,0.0003624018281698,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,9,0.0002881730906665,0.0004713260568678,solver1_J25_K5_p0.9_seed89_diag.csv,1,1,0,0,0,1,0
